sample_id,group_id,role,split_id,profile_id,trajectory_id,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g1_state_space__train_profile_006__trajectory_038__seed_100038__clean_asynchronous::context_060.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clean_asynchronous/raw_dual_stream.npz,07ea4bf5a61694def8d591baba8a76c08c7d302cf5ed6d328a912d4d6ec8c4f5,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clean_asynchronous::context_090.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clean_asynchronous/raw_dual_stream.npz,07ea4bf5a61694def8d591baba8a76c08c7d302cf5ed6d328a912d4d6ec8c4f5,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clean_asynchronous::context_120.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clean_asynchronous/raw_dual_stream.npz,07ea4bf5a61694def8d591baba8a76c08c7d302cf5ed6d328a912d4d6ec8c4f5,False
g1_state_space__train_profile_006__trajectory_039__seed_100039__clean_asynchronous::context_030.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_039__seed_100039,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_039__seed_100039/clean_asynchronous/raw_dual_stream.npz,0bef6c3c6e086362612d38cefd3689acbb1f67b951ed7461d0021ff282c0541a,False
g1_state_space__train_profile_006__trajectory_039__seed_100039__clean_asynchronous::context_060.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_039__seed_100039,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_039__seed_100039/clean_asynchronous/raw_dual_stream.npz,0bef6c3c6e086362612d38cefd3689acbb1f67b951ed7461d0021ff282c0541a,False
g1_state_space__train_profile_006__trajectory_039__seed_100039__clean_asynchronous::context_090.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_039__seed_100039,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_039__seed_100039/clean_asynchronous/raw_dual_stream.npz,0bef6c3c6e086362612d38cefd3689acbb1f67b951ed7461d0021ff282c0541a,False
g1_state_space__train_profile_006__trajectory_039__seed_100039__clean_asynchronous::context_120.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_039__seed_100039,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_039__seed_100039/clean_asynchronous/raw_dual_stream.npz,0bef6c3c6e086362612d38cefd3689acbb1f67b951ed7461d0021ff282c0541a,False
g1_state_space__train_profile_006__trajectory_040__seed_100040__clean_asynchronous::context_030.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_040__seed_100040,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_040__seed_100040/clean_asynchronous/raw_dual_stream.npz,ec2b3bbb0c954b151e8c903e958e2475de345fd063ab7cce0abf81c67da1029b,False
g1_state_space__train_profile_006__trajectory_040__seed_100040__clean_asynchronous::context_060.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_040__seed_100040,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_040__seed_100040/clean_asynchronous/raw_dual_stream.npz,ec2b3bbb0c954b151e8c903e958e2475de345fd063ab7cce0abf81c67da1029b,False
g1_state_space__train_profile_006__trajectory_040__seed_100040__clean_asynchronous::context_090.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_040__seed_100040,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_040__seed_100040/clean_asynchronous/raw_dual_stream.npz,ec2b3bbb0c954b151e8c903e958e2475de345fd063ab7cce0abf81c67da1029b,False
g1_state_space__train_profile_006__trajectory_040__seed_100040__clean_asynchronous::context_120.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_040__seed_100040,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_040__seed_100040/clean_asynchronous/raw_dual_stream.npz,ec2b3bbb0c954b151e8c903e958e2475de345fd063ab7cce0abf81c67da1029b,False
g1_state_space__train_profile_006__trajectory_041__seed_100041__clean_asynchronous::context_030.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_041__seed_100041,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_041__seed_100041/clean_asynchronous/raw_dual_stream.npz,b7d3c7e4353a2fbd752ea9d17fe66e9a66639f6832e9bc20b9384abc0d73bb5f,False
g1_state_space__train_profile_006__trajectory_041__seed_100041__clean_asynchronous::context_060.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_041__seed_100041,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_041__seed_100041/clean_asynchronous/raw_dual_stream.npz,b7d3c7e4353a2fbd752ea9d17fe66e9a66639f6832e9bc20b9384abc0d73bb5f,False
g1_state_space__train_profile_006__trajectory_041__seed_100041__clean_asynchronous::context_090.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_041__seed_100041,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_041__seed_100041/clean_asynchronous/raw_dual_stream.npz,b7d3c7e4353a2fbd752ea9d17fe66e9a66639f6832e9bc20b9384abc0d73bb5f,False
g1_state_space__train_profile_006__trajectory_041__seed_100041__clean_asynchronous::context_120.000,train_profile_006,train,train,train_profile_006,g1_state_space__train_profile_006__trajectory_041__seed_100041,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_041__seed_100041/clean_asynchronous/raw_dual_stream.npz,b7d3c7e4353a2fbd752ea9d17fe66e9a66639f6832e9bc20b9384abc0d73bb5f,False
g1_state_space__train_profile_007__trajectory_042__seed_100042__clean_asynchronous::context_030.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_042__seed_100042,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_042__seed_100042/clean_asynchronous/raw_dual_stream.npz,8dfb8374f2c0069f74fa36d8933b2382f81859f5322aae8a31bd4bdf3e2dd55a,False
g1_state_space__train_profile_007__trajectory_042__seed_100042__clean_asynchronous::context_060.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_042__seed_100042,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_042__seed_100042/clean_asynchronous/raw_dual_stream.npz,8dfb8374f2c0069f74fa36d8933b2382f81859f5322aae8a31bd4bdf3e2dd55a,False
g1_state_space__train_profile_007__trajectory_042__seed_100042__clean_asynchronous::context_090.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_042__seed_100042,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_042__seed_100042/clean_asynchronous/raw_dual_stream.npz,8dfb8374f2c0069f74fa36d8933b2382f81859f5322aae8a31bd4bdf3e2dd55a,False
g1_state_space__train_profile_007__trajectory_042__seed_100042__clean_asynchronous::context_120.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_042__seed_100042,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_042__seed_100042/clean_asynchronous/raw_dual_stream.npz,8dfb8374f2c0069f74fa36d8933b2382f81859f5322aae8a31bd4bdf3e2dd55a,False
g1_state_space__train_profile_007__trajectory_043__seed_100043__clean_asynchronous::context_030.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_043__seed_100043,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_043__seed_100043/clean_asynchronous/raw_dual_stream.npz,eb9eaa87fa8dd12d0145b0719544c174ad58213682f480a7efe5674b00b3b861,False
g1_state_space__train_profile_007__trajectory_043__seed_100043__clean_asynchronous::context_060.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_043__seed_100043,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_043__seed_100043/clean_asynchronous/raw_dual_stream.npz,eb9eaa87fa8dd12d0145b0719544c174ad58213682f480a7efe5674b00b3b861,False
g1_state_space__train_profile_007__trajectory_043__seed_100043__clean_asynchronous::context_090.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_043__seed_100043,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_043__seed_100043/clean_asynchronous/raw_dual_stream.npz,eb9eaa87fa8dd12d0145b0719544c174ad58213682f480a7efe5674b00b3b861,False
g1_state_space__train_profile_007__trajectory_043__seed_100043__clean_asynchronous::context_120.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_043__seed_100043,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_043__seed_100043/clean_asynchronous/raw_dual_stream.npz,eb9eaa87fa8dd12d0145b0719544c174ad58213682f480a7efe5674b00b3b861,False
g1_state_space__train_profile_007__trajectory_044__seed_100044__clean_asynchronous::context_030.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_044__seed_100044,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_044__seed_100044/clean_asynchronous/raw_dual_stream.npz,b1e29f7b4a22bf120fa6749f39ce83c8b457e4119478e733a492f44386c11b1c,False
g1_state_space__train_profile_007__trajectory_044__seed_100044__clean_asynchronous::context_060.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_044__seed_100044,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_044__seed_100044/clean_asynchronous/raw_dual_stream.npz,b1e29f7b4a22bf120fa6749f39ce83c8b457e4119478e733a492f44386c11b1c,False
g1_state_space__train_profile_007__trajectory_044__seed_100044__clean_asynchronous::context_090.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_044__seed_100044,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_044__seed_100044/clean_asynchronous/raw_dual_stream.npz,b1e29f7b4a22bf120fa6749f39ce83c8b457e4119478e733a492f44386c11b1c,False
g1_state_space__train_profile_007__trajectory_044__seed_100044__clean_asynchronous::context_120.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_044__seed_100044,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_044__seed_100044/clean_asynchronous/raw_dual_stream.npz,b1e29f7b4a22bf120fa6749f39ce83c8b457e4119478e733a492f44386c11b1c,False
g1_state_space__train_profile_007__trajectory_045__seed_100045__clean_asynchronous::context_030.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_045__seed_100045,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_045__seed_100045/clean_asynchronous/raw_dual_stream.npz,840592d2aa178eac5c9d747413a307d77e3a9f284af28b4e325741f394e8ab4e,False
g1_state_space__train_profile_007__trajectory_045__seed_100045__clean_asynchronous::context_060.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_045__seed_100045,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_045__seed_100045/clean_asynchronous/raw_dual_stream.npz,840592d2aa178eac5c9d747413a307d77e3a9f284af28b4e325741f394e8ab4e,False
g1_state_space__train_profile_007__trajectory_045__seed_100045__clean_asynchronous::context_090.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_045__seed_100045,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_045__seed_100045/clean_asynchronous/raw_dual_stream.npz,840592d2aa178eac5c9d747413a307d77e3a9f284af28b4e325741f394e8ab4e,False
g1_state_space__train_profile_007__trajectory_045__seed_100045__clean_asynchronous::context_120.000,train_profile_007,train,train,train_profile_007,g1_state_space__train_profile_007__trajectory_045__seed_100045,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_007/g1_state_space__train_profile_007__trajectory_045__seed_100045/clean_asynchronous/raw_dual_stream.npz,840592d2aa178eac5c9d747413a307d77e3a9f284af28b4e325741f394e8ab4e,False
